Peptide ID	Basal1	Basal2	Basal3	Basal4	Insulin1	Insulin2	Insulin3	Insulin4
Q61687_peptide35	4438825	4716544.827	3862743.536	3585430.472	14130722.86	3681459.722	4877815.864	NA
Q8BGD9_peptide22	942583.3125	3022538.618	2269825.519	3761956.444	2329150.813	2533505.873	3343548.734	3135704.391
Q7TNE3_peptide3	5460755.5	11233756.64	8240440.812	8813811.271	9635059.289	12672734.42	11623267.35	8735556.925
Q8BUH8_peptide6	NA	NA	NA	NA	NA	1920182.71	18430380.85	NA
Q8K310_peptide17	856774800	549990161	551733118.4	555844077.5	3264120980	499605689	575005030	582867562.3
Q9CZU6_peptide8	7280411.813	6330562.702	10889431.68	4690642.746	5757375.063	5338449.452	5660595.475	5443858.854
P70445_peptide9	320071.3125	477668.7931	729210.86	NA	1324615.906	2773459.296	NA	1933747.188
Q6PDJ6_peptide3	69565584	52411069.85	77825536.71	52315933.22	24583522.44	24336484.11	37344904.88	24874784.41
O08579_peptide4	NA	NA	NA	NA	NA	NA	NA	NA
P09103_peptide17	1034050.5	1323801.17	NA	748713.1271	1200551.502	1082077.966	841067.2902	704483.7782
Q8CC35-2_peptide5	7090467.625	9940939.736	6716131.903	8991076.126	2897192.303	5779214.51	4967073.034	6183153.245
Q6PDN3_peptide8	1229576.375	1230095.808	1194422.293	1260221.288	NA	1075025.341	1135820.058	971285.938
P38647_peptide19	50032412	NA	95752345.67	113052595.4	NA	976835.3251	107133910.5	105213439.2
Q52KI8_peptide55	24243272	16499992.94	12862424.7	18177213.71	15340986.74	NA	16131784.27	16526878.22
Q61699_peptide3	17619733.75	21509188.39	23912386.15	23743165.44	22995225.22	21201391.71	20473837.8	21905847.15
Q9Z1X4_peptide6	2977003.625	3879220.59	3848592.213	1829878.182	2340693.867	4709307.931	2058622.935	1455718.583
E9Q7X6_peptide1	3034887.75	2117860.976	1882553.244	NA	1701837.227	1449546.697	1390106.251	628661.7781
E9Q7D5_peptide4	12419489	11991183.38	14142787.77	13758203.06	17956772.58	12826184.84	14449352.92	13174565.31
Q04735_peptide4	2929826.75	2761691.974	NA	NA	3409973.62	2972558.539	1902045.735	NA
Q91WM1_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q8BJU0_peptide6	17111358	7318623.612	10118978.37	8958074.415	16949113.95	18963906.17	18232927.12	19404122.57
Q8C4P0_peptide1	3827264.75	3746363.583	4301459.453	3730406.085	3971573.484	3590642.15	3071218.199	3722667.438
Q3UBG2_peptide1	5918318.5	5451564.311	853393.6499	1001929.561	1424139.031	1658289.165	NA	NA
Q9DC28-2_peptide3	10534426.91	4850520.051	6413924.923	7072986.828	18788319.01	20573609.64	17693195.75	23148819.34
P19096_peptide68	1580520	NA	2669519.207	3745808.821	1924852.829	2532887.075	3563186.914	3299204.706
Q58A65-2_peptide9	NA	NA	NA	NA	NA	NA	NA	NA
P40142_peptide15	NA	NA	NA	NA	NA	NA	NA	NA
Q8C838_peptide6	33455161.25	38850704.32	38976391.76	54272296.31	48905135.95	44552572.43	51980671.38	54740584.44
P35700_peptide7	5990667.5	5284235.193	5113476.275	5138629.6	5393226.14	5647159.389	4788468.624	5079241.799
Q9Z2D8_peptide2	9013491	7733183.595	8391707.421	4971026.664	22662609.07	18296307.67	12835820.48	24317621.63
P28667_peptide4	2655893.5	2146650.63	2603782.06	2239652.837	1052682.966	1362595.577	1419025.221	2299998.24
B2RUJ5_peptide3	1785967.875	1293593.564	1305671.499	NA	1583569.589	1689297.301	1799648.919	NA
Q3THE2_peptide6	8343656.5	5511811.905	6435768.884	14919217.27	9902146.764	8699263.835	4230696.788	10472512.41
Q80TJ7_peptide6	777178.875	NA	NA	NA	1349611.274	1834856.213	849570.9527	1313410.42
Q9QZQ1_peptide14	2892909.25	2543952.794	NA	NA	NA	NA	NA	NA
Q8VDP4_peptide9	2888754	4366630.374	4622947.714	4756947.774	3383058.772	4162519.536	2962076.014	NA
O88487_peptide9	1571794.75	2489573.022	2155122.921	2024563.235	1993025.21	1964929.112	1965120.545	2568222.937
Q68EF0_peptide4	244849.9844	NA	319458.6135	NA	1787346.717	3926492.378	2313197.373	2565805.24
E9Q7E2_peptide3	1886186	1854484.645	3380878.068	7813413.387	5132817.517	5751622.807	5073190.253	5687382.316
Q8BGC0_peptide26	52696964	38181579.08	21406073.45	25188835.49	39685597.94	36575456.83	19809710.18	29914226.09
A2AN08_peptide17	3009447.813	3559193.558	3616541.826	4702653.268	5387059.367	3657701.782	4382994.688	5060415.43
E9Q6J5_peptide24	1704343.625	NA	1625426.884	NA	2047930.782	1863609.792	1611011.158	2021675.112
P14873_peptide5	5620061.25	4202620.254	2368816.752	3607194.404	1642241.81	3411535.645	928658.7266	1632622.294
Q9D2D7_peptide12	14919003.75	11764859.63	12247996.82	12749278.6	12090446.47	10707790.99	11867901.6	11712806.81
Q8CI71_peptide8	6359124.5	3449414.809	6349293.984	4424159.063	5452363.365	3576091.333	4613704.895	4248796.061
Q8CG79_peptide3	9266089	9963234.162	9598123	8973006.734	8175845.139	8055120.404	8198873.762	7608417.909
Q80UG5_peptide5	2237897.625	2455132.86	3813555.716	4244174.722	2056371.713	3264667.951	3531470.918	4095175.768
Q8R2Y2_peptide3	11170299	14496926.95	12743390.8	12870627.22	2096011.173	2777453.644	3493369.611	3501874.819
Q3UYI5_peptide5	NA	NA	NA	NA	NA	NA	NA	NA
P15261_peptide5	7197305	8457806.129	9152190.821	6518892.238	9820879.301	8805870.298	8374253.372	8635750.398
P97429_peptide4	NA	934111.7566	1214113.656	1399783.984	843556.8101	836591.1546	706647.2586	NA
P32020_peptide4	4889689.125	3297755.239	6039379.188	6931614.864	7257362.229	4970331.58	6135222.312	6241770.223
Q8BJ56_peptide3	1758035.625	1623616.408	2412013.268	1396514.597	1699011.273	1696864.928	2071273.394	1380406.814
Q9Z0R4_peptide12	132273868	95510154.59	104799342.7	117068054.1	110489569.7	77489116.11	103996217.8	97764629.22
Q7TN75_peptide2	NA	2427864.723	1515196.679	1988427.211	2057820.382	2398334.811	4698165.363	4636580.513
O88738_peptide14	NA	NA	NA	NA	3311119.434	3395276.373	3743591.276	4348713.758
P67778_peptide11	NA	2534412.527	3554642.495	5345897.408	4345005.703	2538157.992	3303984.737	4457779.954
Q8K2L8_peptide12	NA	2898026.49	3349185.508	2983075.273	556271.3919	947273.4109	NA	NA
Q920Q8_peptide1	NA	NA	1407502.903	NA	NA	4961723.529	5789671.747	6608753.782
P34152_peptide5	3748887.75	4413693.965	5448685.161	6713593.5	4566485.536	4325466.032	6345047.777	5508361.252
Q8BRT1_peptide7	3015124.75	3899431.072	NA	NA	2112657.822	3934917.414	NA	944231.0457
Q9DBV3_peptide2	754379.1875	758625.0557	NA	872920.6925	2049414.059	NA	NA	NA
P63017_peptide19	NA	26907059.14	21075160.07	27900204.95	42614228.78	NA	NA	39882925.8
O88342_peptide1	1054391.5	1159430.504	NA	1425543.338	605404.857	1205622.23	NA	NA
P62264_peptide5	4582758.5	4073380.9	5207461.686	5285547.394	4413741.107	4451702.703	4009572.239	4940933.941
P14824_peptide11	NA	1104925.097	1069666.426	1168812.944	1296865.969	1155766.61	1078085.134	NA
Q9DBR2_peptide2	1847221.625	1706999.444	1729954.203	1989711.312	NA	NA	NA	NA
P10126_peptide10	15049522	13956298.21	17331601.51	17238754.07	14055328.58	15772923.76	14544320.32	13218469.29
Q8CD94_peptide2	506412.9688	749879.1931	1184251.66	1235165.398	1792583.171	1256818.049	2051927.137	1570870.712
P06745_peptide5	2021006.75	2175589.842	2168140.548	2631828.637	2422272.417	2215371.716	2070477.816	2372269.861
P50172_peptide2	NA	NA	NA	NA	NA	NA	NA	NA
P41233_peptide3	308554.0313	NA	NA	NA	2461691.918	2183686.402	1978465.889	2541655.531
P81122_peptide48	NA	NA	NA	NA	NA	NA	NA	NA
P16125_peptide4	2836442.25	2731795.987	3708396.787	3476203.672	3908111.388	2843785.592	3284738.176	3546403.09
Q9R0P5_peptide4	3407128.5	4022645.482	5102176.099	6121968.804	2382417.952	4331654.011	3191955.457	3787576.107
P11152_peptide7	13916684	16347596.84	16243739.3	14690207.02	19978421.21	17543038.13	14899715.8	17324040.43
Q8C1E7_peptide2	14740302	9930249.457	1252477.677	736618.6788	NA	2155124.666	983697.6496	1699230.64
Q9WU42_peptide27	5377442	8596801.523	11907468.48	7278498.316	5081691.754	10326612.79	6275312.688	7088288.564
Q91V92_peptide18	424211488.4	433188955.1	537452028.6	560571866.2	2861517837	2705720832	3326684513	3736941390
Q9DBT5_peptide2	1874723.25	2421554.552	2033865.335	2203428.324	1887719.487	2208323.624	2017170.353	1993607.034
Q9D219_peptide9	595128.4375	2348023.479	1433570.192	691192.6987	5143113.589	11440052.19	12386957.24	7654563.135
Q9Z120_peptide2	222211.6563	1013463.655	NA	810899.9651	342769.266	995352.1748	731721.8403	781158.4356
Q8R0S1_peptide6	1242941.375	1384555.782	1412037.785	1353560.888	9047626.957	9889214.97	9170599.131	9481599.553
Q4VA53_peptide19	NA	NA	NA	NA	NA	NA	NA	NA
P47934_peptide7	880325.375	889829.7405	868850.6111	NA	1549632.284	1445601.344	1453777.579	NA
P48036_peptide11	9789731.75	13074150.67	10932987.31	15816966.5	11097336.93	13982009.51	11142341.89	10525889.75
Q61687_peptide36	3422524.75	2960246.283	2595967.213	3324242.883	1421464.208	1428276.913	1475510.236	1105132.749
Q8BM75_peptide1	NA	2763023.339	2679116.565	2118535.46	1932297.863	2066544.469	2223712.262	1865539.323
P59017_peptide17	1558822.375	NA	NA	NA	3122812.428	3150762.776	1975047.229	NA
Q80WC3_peptide3	2130344.5	4401716.771	3704577.559	3138233.65	2451611.547	2334125.864	2782263.577	1894363.571
Q9WU78_peptide3	776366.375	720354.3248	750960.8904	NA	NA	551279.9684	834195.281	NA
P49586_peptide8	113441064	89858831.78	103053781.1	85722043.76	97942448.8	133742270.9	91253007.33	76746288.98
Q52KI8_peptide56	1516385024	1142804013	1519418203	1248904107	679463666.1	881678496.3	1190122754	1204607591
Q6PDK2_peptide12	2545797.75	NA	2915550.556	NA	2529344.322	NA	2837658.296	NA
B9EJ86_peptide8	4283061.5	3941484.371	3883780.582	1997229.7	5649023.271	5810759.043	4165519.174	2239002.828
Q3TWN3_peptide2	263332.6875	1260417.782	756179.3908	744360.869	178680.9748	NA	NA	NA
Q8CAQ8-2; Q8CAQ8-3_peptide16	13258690	11100325.02	15111256.97	16142322.67	13820334.34	10599147.59	15049304.76	14979266.41
P98078_peptide2	NA	NA	NA	NA	NA	NA	NA	NA
Q91ZV0_peptide19	18326370.5	24062930.25	23021294.8	23973423.17	14064574.79	20431060.77	22438047.47	21935314.69
P70398_peptide9	2496306.25	3020848.25	NA	NA	2804862.74	3184914.055	NA	NA
Q62167_peptide8	733626.25	1144127.598	1328185.039	1140431.477	895119.1632	957545.6939	1392809.998	NA
P99024; P68372_peptide11	1301019.5	1458781.94	NA	2014510.862	1336934.123	1384319.677	NA	1575262.343
P45481_peptide6	1567961.5	1724610.94	2065467.227	NA	NA	NA	NA	NA
Q8JZZ7_peptide2	4845144.75	6074285.777	6618698.488	8121938.041	3579368.569	4290314.496	4703963.453	4861665.26
Q91VR2_peptide3	NA	NA	NA	NA	NA	NA	NA	NA
Q52KI8_peptide57	6466339.875	3223229.964	3892299.416	4057102.308	1556420.302	2784820.042	3402704.744	4318464.875
O54916_peptide9	3356204.25	3676665.548	744068.4931	2250066.127	2713042.623	2808523.977	2776371.157	2776293.082
Q8BGF7_peptide1	4040891	4470768.57	4023678.099	4902163.278	6797243.605	6461244.118	6921921.001	9317492.912
Q6PFR5; P62996_peptide4	17634243	15696319.09	17192430.62	16925421.51	17619323.81	16953084.37	17009284.03	16916694.28
Q9WV66_peptide1	1138752.375	2508421.116	1567247.115	NA	NA	1166208.386	1438013.523	1555380.771
Q61584-3_peptide13	1642588.5	1383839.938	2228246.591	2915307.846	1090428.65	825676.6899	NA	NA
Q9WVJ2_peptide1	4461776	5307964.548	6319705.97	8836193.421	4988416.387	5395502.415	5808411.529	NA
Q5XJV7-2_peptide7	4061204.125	NA	2677102.095	3086476.971	2904633.31	NA	2869607.986	2571151.128
Q8CCJ3_peptide4	2394096.938	NA	NA	NA	2569043.089	NA	NA	NA
Q8BP78_peptide2	7604723.5	6453381.916	9432109.448	8466368.313	6393743.237	6762898.05	8233009.022	7103342.213
P17182_peptide17	4237477	4465043.052	5188965.024	4800092.148	4112020.136	4042816.671	4490228.593	4042838.945
Q6NVE8_peptide10	1957063.125	1613479.449	776654.582	2473978.87	1453856.916	1376702.577	NA	NA
F6ZDS4_peptide13	303382144	296317189.1	292487618.3	295483714	384329102.5	333623448.1	403370620.9	327638147.7
P00520_peptide3	NA	NA	NA	NA	NA	NA	NA	NA
Q8JZU2_peptide2	1321442.25	1753754.966	1443124.342	NA	1685410.151	2382930.085	2430863.414	NA
E9Q5F9_peptide11	2179583.25	2882058.133	2917925.326	2842663.594	6383874.542	5516118.047	5573781.856	5826837.144
Q8CG79_peptide4	51483748	41529067.74	49551054.11	43110409.36	47081385.06	36513283.07	43806834.63	46465732.79
Q5SVQ0_peptide9	3127435.5	2781384.634	NA	1079849.135	632631.7605	1902405.873	NA	NA
Q9D7W5_peptide1	1014337.563	971846.9163	NA	1602834.608	1565070.353	742471.5239	1107059.54	NA
Q8BU85_peptide1	22577463.19	1393592.582	1241589.067	NA	NA	NA	7198383.782	6203053.039
O35216_peptide2	1107078.5	589155.5823	NA	688305.3611	8033692.695	4505029.398	6290796.686	6619369.26
B1AXH1_peptide6	NA	NA	NA	335719.1526	2335423.114	4164474.238	2151987.399	2418328.563
P31324_peptide10	17506511	19566247.13	28836506.17	35729010.5	15765577.86	21032444.63	25407183.65	33890304.49
Q8BL74_peptide2	NA	NA	NA	NA	NA	5263114.989	4196939.068	NA
P11031_peptide3	7411048.188	7568200.109	7971753.94	10081391.26	7213667.176	6578522.696	6502588.08	8688875.052
A6H619_peptide6	57903804	30065504.43	26857322.62	22268358.58	29232616.88	25968779.63	21703416.4	19666537.03
Q69ZA1_peptide12	4035375	3730827.696	2261064.146	NA	2292912.485	2294414.154	757175.4556	NA
Q569Z6_peptide31	882567.1875	1661506.296	NA	NA	2406979.594	2142798.817	2298343.197	2131620.316
P0DP27_peptide6	23469471.63	15794976.09	16582403.06	19629185.77	26843482.76	15527177.81	11127810.37	10714361.89
B2RR83_peptide2	4676347.438	6734590.144	4548010.19	4839930.395	6237171.77	3950739.709	3754861.148	5278403.025
Q8BFU3; Q8BFU3-2_peptide3	2201852.25	2572858.514	2891474.601	3651281.172	2127653.958	2790286.779	2541741.706	2611838.771
P34022_peptide4	2464487.5	3437145.752	4668910.938	NA	3247570.623	3318968.576	2496854.973	NA
Q8BTI8_peptide126	10017433.25	5117875.814	NA	NA	NA	826957.0765	NA	NA
P30999; P30999-3_peptide19	2916159.375	1303448.383	NA	NA	448026.9479	671434.2462	NA	NA
Q9D1Q1_peptide2	2605841.25	3726214.375	2617037.381	2131645.903	2940610.102	3576319.763	NA	1907021.677
Q9Z2I9_peptide4	1634141.125	1737912.245	1648935.992	1258523.441	1972895.437	1840241.186	1488732.095	1324747.065
Q05920_peptide44	1236990.5	1405530.109	NA	1456340.165	NA	NA	NA	NA
Q80Y83_peptide2	2023025.75	6475881.463	7988419.84	5993069.255	11736226.71	12078590.49	11003283.33	10743632
B2RY56_peptide6	7003536	7876587.728	7890151.974	6417021.497	5026255.057	7415182.411	6631921.339	4644425.904
A2BH40_peptide9	2086904.625	2446910.222	2637341.866	1567639.538	3734981.225	2881073.81	2375229.633	2543621.991
Q8BUK6_peptide3	2568961	1593283.321	333550.29	NA	2523728.339	880224.9137	196443.4539	NA
Q9R1C7_peptide11	13920446	11934324.55	13055211.11	8114976.637	11003516.5	10069219.29	7334687.031	5604348.125
Q9EPU0_peptide4	9167956	10621532.37	12282882.93	11741211.4	12852014.23	13815319.68	14335174.81	13610602.51
P15105_peptide7	3478982.875	2786372.932	3774776.718	2703886.488	2984883.198	2491745.767	3133858.484	2683049.29
Q61103_peptide3	2452465.875	1916813.868	2550570.243	2045764.179	15506048.46	15533332.86	14508652.33	15319528.58
A3KGF9_peptide4	13542963	10721565.66	12426282.29	13590540.57	9552691.02	11451439.98	7325047.595	13782923.71
P52825_peptide4	495211.0625	868336.3568	1019448.432	1200940.218	1034815.273	1480234.935	1085424.033	1901112.595
Q8CI94_peptide6	8844216	8600188.432	7275564.315	4469389.696	14712600.22	6384030.872	5014217.924	4797851.32
Q80Y55_peptide2	5372800.188	6211279.184	3347023.22	6137361.094	3505394.931	2618099.914	2683947.831	2079629.327
O55201_peptide6	2129895	NA	2445867.917	1681589.118	1569715.292	2937795.143	2966976.285	2469241.014
Q9WTX2_peptide2	1795753.875	3050139.211	2811149.303	2923978.504	2025465.456	2201350.456	2422673.058	4270498.445
Q61335_peptide3	NA	NA	NA	NA	NA	NA	NA	NA
Q8VDD5_peptide31	1179980.5	1330141.901	1197544.652	1286664.657	1117268.243	915480.2453	772004.2369	857138.408
Q9R0G7_peptide18	1990283.5	4562944.853	3828695.883	3416576.213	NA	2667512.354	2785159.689	3052318.597
Q9Z1E4_peptide26	508027.6875	689060.8368	995196.4797	NA	509534.3743	932706.6867	NA	NA
E9Q6J5_peptide25	NA	2888456.434	2752299.758	2556206.878	10777602.48	15878120.03	14778662.75	13217399.54
Q6NXY1_peptide1	2912713.75	3179105.069	3474560.033	2515089.572	3011424.014	2336927.793	2203724.122	2115853.759
Q8C5N3_peptide7	37964393	NA	NA	NA	21029967.14	NA	NA	NA
Q9Z1N5_peptide4	617569.5625	1035251.372	1475401.349	1244614.801	996538.1545	998292.8962	949514.4787	884394.0759
P70206_peptide1	4341468	4999233.554	6000650.418	5416249.128	4317529.845	3584927.257	3240448.514	5154336.995
Q5HZG4_peptide2	10738427	12850989.11	11370679.68	11835258.31	6565893.839	8051912.836	9272015.25	10577768.65
Q91X84_peptide6	NA	1741047.266	1983425.862	3853990.81	1872695.477	NA	1942070.924	NA
Q8BHZ4_peptide6	63381387.13	44635404.12	28169232.07	21171658.96	41331678.9	32559920.08	29511715.77	32685485.56
Q9Z2I8_peptide5	1666100.625	1403507.441	2326561.917	2748693.53	1869721.335	1622738.672	2131138.452	1941532.929
Q9CZ30_peptide4	2047061.75	2260025.037	2667345.549	2522256.288	NA	1900149.09	1615960.005	1701983.815
O70405_peptide16	1194186.5	562017.17	NA	NA	23415210.27	20249326.83	19890747.56	21945757.65
P62827_peptide4	712647.875	814393.1452	798019.5948	NA	1076899.3	1108960.915	NA	NA
Q9JLV1_peptide9	5040366.5	7099198.078	1274778.538	11077916.19	5426323.711	6208025.674	NA	9578136.511
Q8BVA4_peptide3	24739588	57598436.73	74860445.25	107707743.5	37869242.69	39187011.56	47904981.32	NA
Q91ZP3_peptide12	NA	4166845.64	5152933.948	NA	1985931.524	NA	6531495.321	2788926.935
Q62394_peptide2	NA	NA	NA	NA	NA	NA	NA	NA
Q9DCT6-3_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
Q61070_peptide1	6454360.5	6213287.962	8284619.548	9339019.518	18230077.15	20255230.71	23581235.86	28247716.31
Q91X43_peptide3	NA	NA	NA	NA	NA	NA	NA	NA
Q8BK06-2_peptide4	1880303.125	1766435.965	3221533.902	2308126.73	2748523.906	2290629.147	2783058.214	2349685.979
B2RWS6_peptide6	10614134	11054278.86	9529506.427	10787589.88	6828969.234	7729560.831	8209074.86	7895567.298
Q8CFK2_peptide4	3260169.75	2997669.283	2396966.537	2827900.328	3047777.393	2568846.707	2737398.918	2693139.592
Q9WVH3_peptide1	3394220.25	3379914.951	NA	3503933.784	4020042.075	2858392.403	NA	2399834.394
Q91YQ5_peptide5	2935746.5	2537171.259	2230466.325	2789632.779	2990026.975	2304726.126	1804608.389	1573261.011
Q8BWS5_peptide4	1252730.25	1539193.097	1524116.45	1793466.967	1336353.137	1555263.459	1489783.164	1590419.428
Q9R0U0; Q9R0U0-3_peptide4	3759082	3138798.319	4178593.969	4504385.457	4508897.707	3302324.982	3444339.456	4084805.049
Q3U214_peptide9	1151516.375	1872824.641	1557571.943	911289.9369	2089170.971	1665709.967	1367794.559	1271452.838
Q04857_peptide7	792946.375	1535816.22	1301383.062	1198787.682	792379.4836	847800.3039	599499.4398	1337316.944
Q9JJZ6_peptide2	39311258.25	34287733.69	40171730.42	42395901.61	37283019.09	30505718.63	34902083.24	32431504.86
Q64511_peptide26	1488130.625	6472518.014	3586752.601	1191323.564	2026650.189	4403842.745	3705699.154	3611706.885
Q8VHG2_peptide2	731241.1875	687952.0346	843715.1157	NA	NA	NA	NA	NA
O35945_peptide9	1067655.125	1326107.367	1859496.883	2290508.784	1269361.232	1490082.411	1741521.85	NA
Q8BTI8_peptide127	20831981	18805829.38	27567469.58	21936880.26	25648871.33	30809932.07	25045113.95	33720640.89
P15261_peptide6	2955805	3353224.366	3071581.534	3576018.05	1920316.593	2580363.346	2009581.937	2412621.894
Q52KI8_peptide58	20040978.53	18585218.18	18945721.54	2907653.304	33909097.21	14103635.5	12107087.2	1399447.937
Q923D2_peptide3	1152913.375	1456749.239	1471181.68	1805335.212	945121.1252	1285264.218	1001434.051	1146750.134
Q6ZPI0_peptide3	NA	10226153.64	NA	NA	NA	NA	NA	NA
Q99KQ4_peptide4	1814438.75	1485853.599	1826244.775	2280898.973	1947921.748	2836719.207	1386796.692	1947202.104
Q6PHZ2_peptide6	3464571.125	2301778.447	1003911.086	2643725.217	3185234.883	2954845.967	2476108.876	2574563.069
Q3UHF3_peptide1	NA	NA	NA	NA	NA	NA	NA	NA
P45952_peptide7	1456535.125	1367219.327	1256042.402	1201994.154	1344298.79	1493952.204	987932.8003	964061.293
P11499_peptide30	NA	2854707.576	4601238.025	2759193.027	2444588.316	3396113.739	4248911.643	3204657.675
Q8BTI8_peptide128	353299288	307455020.8	144873910.8	217662830.8	152015012.5	273910764.7	312607776.2	332128104.7
Q8BWW4_peptide3	28863237.84	31460019.79	37489835.48	47171323.99	39629384.22	42237094.38	48220182.32	46200959.75
Q60870_peptide1	3099304.5	NA	NA	NA	2574172.931	1376367.568	NA	NA
E9QAT4-2_peptide28	5403658.75	5367011.043	3852555.699	4395652.127	2363952.318	4229222.445	3883485.026	4377453.448
Q7TSC1_peptide30	1783698.25	NA	NA	NA	NA	NA	NA	NA
Q8BTY2_peptide5	23824202	26561127.05	39731617.41	43487772.67	18659262.88	17497721.13	21251738.55	23602290.4
Q91W92_peptide5	18736246	30092629.19	30484563.17	31858219.63	16526947.11	19239270.1	19958775.2	20149802.45
O08585_peptide2	1212364.125	NA	1653850.948	1436794.926	1542895.984	1454680.81	1202790.875	1198900.013
Q9EPQ8_peptide8	3868157.75	843653.0061	467892.3668	NA	3505380.608	NA	3933309.651	3330740.048
Q9DB20_peptide7	1111682.25	1370035.937	NA	1338739.03	1195453.946	1113810.604	1189604.646	1449590.961
Q9JLQ0_peptide5	3305984.25	3570311.908	3567078.937	3202448.336	8587636.624	8170125.178	7428057.083	8554752.15
Q8BML9_peptide2	774884.5625	866087.1892	833254.9782	1469127.392	NA	746950.65	575098.3328	NA
Q6PDH0_peptide29	9637754.5	9784656.505	9740445.415	10864655.19	8597310.522	9281695.145	10013454.64	9177120.402
Q571I4_peptide6	1412507.25	2172106.469	2792335.65	2423738.139	2420612.459	2601162.748	2469628.736	2464323.027
P13020-2_peptide13	3954629.125	3724500.547	1264815.739	3539997.408	3066836.013	3318595.07	1964629.256	1567963.497
Q9Z2D1_peptide6	NA	NA	2555566.672	2235013.982	NA	5318457.469	2194711.19	1815705.541
Q8K1Z0_peptide6	1703569.25	1744485.262	1467984.472	1807653.918	1566963.355	1827897.68	1244538.23	1583305.429
Q6VN19_peptide9	9154411	11256655.02	10281380.62	9249188.596	5396477.613	9517253.99	1211763.972	1657656.123
Q80VP0_peptide1	2288994.25	2335815.927	5520383.06	6061994.114	3653724.756	5021240.032	5153463.925	5741625.426
Q64475_peptide3	NA	NA	NA	NA	NA	NA	NA	NA
O35945_peptide10	1926169.75	2228811.576	1530620.715	1689787.438	1572575.467	1496751.111	1124981.06	1925333.358
Q61879_peptide16	10848249	8265890.125	10393728.62	6438975.612	9074481.725	8987435.927	11283070.83	4060065.139
Q8BGR5_peptide4	31757510	40516647.37	40264160.54	41392775.83	43928575.71	41364637.88	37394922.48	40607047.89
P20152_peptide38	7961048.5	5769733.744	6738415.213	7796844.574	7307689.834	5014193.451	6450952.326	5135333.645
Q9WV92-7; Q9WV92-3_peptide8	NA	NA	NA	NA	NA	NA	NA	NA
Q5XJV7-2_peptide8	18674980.63	14904598.98	11694889.73	10773774.23	28160030.06	20375197.87	19718624.4	17832938.4
Q3TLH4_peptide12	4559627.375	5161529.113	4301684.269	2034750.441	8645394.319	5923978.509	1562110.797	840363.7783
P97496_peptide9	54290411	43274801.49	41889512.77	50870137.82	45958301.16	39936699.96	47648271.99	47162161.88
O08750_peptide3	4523323	3484373.255	2845149.496	4073455.603	5104934.566	5287976.664	4065590.199	3914508.514
P54071_peptide8	5049184.5	7026362.861	6446263.43	8507240.565	6230600.382	6598266.642	7298533.062	7755629.769
Q8BTI8_peptide129	18378177.5	13428373.77	14273730.12	15256655.64	16810568.81	11847753.76	16031196.03	7569472.026
Q6ZQ29_peptide1	NA	NA	NA	NA	2037391.91	NA	NA	2192436.911
P51432_peptide6	4770837	8739099.555	7005162.958	8830696.337	13615925.44	10492267.36	9274658.471	9213801.184
Q3U3E2_peptide9	2846042.5	4500046.258	4871684.074	5052943.102	7568322.365	7113053.644	7939942.569	7430404.459
P25916_peptide3	3897352.063	2169980.544	1348587.013	NA	NA	1191930.97	NA	NA
Q69ZS7_peptide4	1080664.125	NA	2789197.766	4066313.621	11516329.41	12225534.15	11642101.84	12087841.51
Q6ZPE2-2_peptide6	2242452.75	NA	679081.6555	NA	687037.6812	NA	842772.3602	1531906.214
Q3UPF5_peptide11	10392872.39	5641347.397	5529154.098	699068.642	28417759.21	4396515.041	5876408.74	2568183.084
Q8K3A9_peptide9	5691442.5	6646944.454	7992298.887	6787733.049	4881400.536	5317077.661	5541679.027	4758056.91
Q8QZT1_peptide8	2715623.125	2892210.757	2946971.013	1633184.311	3540931.726	2871622.905	2626159.795	2564877.07
Q78PY7_peptide10	1476382.25	1871217.001	2696529.76	3056959.803	2546029.838	2097354.08	2142797.703	1960221.384
Q9CQT2_peptide4	1935166.875	2316347.373	3595287.454	1989546.582	2966881.098	3027914.699	5033653.918	2502996.227
Q60670_peptide4	917121.9375	1068717.859	593888.5161	682425.5084	NA	930489.2747	NA	572421.858
Q99MY8_peptide1	1350381	1231567.703	1757862.734	1570111.208	1346928.399	NA	NA	2166852.341
Q80XL6_peptide3	1729834.25	1438857.302	2101973.494	1349083.642	2360587.188	1727975.984	1844019.467	1936582.561
Q69Z38_peptide9	NA	NA	NA	NA	NA	NA	NA	NA
Q8VE18_peptide1	7157915	5556646.779	6187959.573	6455275.238	7381853.391	5398723.982	6761830.866	6512653.116
Q8CFH6_peptide8	26310221	17121751	26771091.74	28918364.14	21509378.05	19157817.69	19185459.04	21821709.9
Q80U35_peptide19	11332438	13860049.73	14769927.75	15840784.16	7981558.261	8456684.896	10815424.33	10823821.64
Q58A65-2_peptide10	3556997.75	3777295.213	3151859.768	1670015.995	2888595.519	3818421.162	3064313.382	1743963.422
Q9WTX5_peptide4	24106318.5	19921409.57	6898577.665	13140935.72	12176140.53	16890327.61	18909030.89	15471824.66
Q6DFV3_peptide11	5006851	5829606.593	4583928.649	6785863.867	4842010.302	5469512.547	5459064.653	7028944.979
Q91Z67_peptide5	8503851	4823807.857	5182549.252	5164508.06	8302012.44	6289899.788	5359748.682	5633224.156
