From	To
Q924C1	72322
Q80Y44	77591
P56395	109672
A2AVZ9	58207
Q9DB15	56282
Q62351	22042
Q8VH51	170791
P17047	16784
P49452	12617
A2AWA9	227800
Q9CQU3	67830
Q9EPL9	80911
P97311	17219
O88696	53895
Q8K4Z3	246703
P98192	14712
Q99PU8	72831
Q61140	12927
Q7TN37	68667
P67984	19934
Q64475	319178
O35379	17250
Q812A2	259302
Q8K2X3	108689
P52633	20852
P03930	17706
Q925I1	108888
Q6NZR2	235184
Q8BKH7	227743
Q9D8W5	66997
Q8BLH7	233876
Q9CQX8	66128
Q8BX10	72542
Q9D0T1	20826
P61082	22192
Q8CI03	224613
Q9D023	70456
Q6PDC0	242819
Q91VJ4	106504
Q99J45	192292
Q5XJY5	213827
Q9Z110	56454
Q9R1P0	26441
P21107	59069
Q91WD5	226646
Q62141	20467
Q3U0K8	270086
Q9D479	71101
Q9DBY8	67459
O70311	18108
P26516	17463
Q9Z0J0	67963
P15209	18212
Q8VE19	252875
Q3U155	232236
P63158	15289
Q64345	15959
Q5SFM8	225432
Q9CR51	66290
Q9DBR3	74125
Q3TKY6	67285
O55103	19153
Q80Y81	68626
Q64514	22019
Q8BH65	211922
Q8BWS5	243385
Q8BQS4	329739
Q791T5	56462
P28658	54138
A2RSQ0	320560
Q6P9N1	84652
Q9QZD4	50505
P62858	54127
Q3THK7	229363
P11983	21454
Q8BG32	69077
Q99LY9	595136
Q9R1X5	27416
Q9DBG3	71770
Q9Z1B3	18795
P26350	19231
Q8BL06	78787
Q9CRD2	66736
Q8BMA6	217337
Q5SV77	217039
Q8BHJ9	193116
Q8C9H6	320609
P24668	17113
Q61147	12870
P70268	320795
Q8BHK9	236930
B2RQC2	76800
P59598	228790
Q99K51	102866
P70335	19877
P56212	59046
P60840	56205
Q02248	12387
Q3TT38	224647
Q9CXG3	67418
Q99MQ4	66695
Q8R0G9	234865
P51150	19349
Q3TQB2	235169
Q01320	21973
Q6NXN1	213491
Q99KY4	231580
Q9Z0N1	26905
Q3UMR5	215999
Q3UKU1	192657
Q9JIF7	70349
P20065	19241
Q6ZWY8	19240
Q80SY5	66921
Q9CZP7	67072
Q9CQE6	66403
Q60596	22594
Q9CZW5	28185
Q9WVL0	14874
Q91ZD1	107587
O35682	50918
O08586	19211
Q9DBG6	20014
O55222	16202
Q9WUD1	56424
Q8BG81	73826
Q80YQ2	70208
P26043	19684
Q8C181	105559
Q2VPQ9	70088
P43136	13864
O35625	12005
P70297	20844
Q8BU33	216136
Q3UMY5	78798
E9Q3E1	621603
Q9D0E3	217779
Q6ZWM4	76522
Q8C7E9	83410
Q80U30	74374
Q9R1Z7	19286
Q8R3F5	223722
P09602	15331
Q9JMD1	54650
Q9D0V7	55960
Q9EP69	83493
Q5SWW4	327987
Q9DBR1	24128
Q9WV80	56440
Q91X58	68818
A6X919	244745
Q91WK2	68135
Q8R050	14852
P70424	13866
Q921Z5	106869
Q9QZH6	26940
Q9D7W5	80509
Q52KR3	353211
Q5I012	72055
P83917	12412
P35383	18442
Q8CIC2	231042
Q99JP4	66440
Q8BJW6	229317
Q62425	17992
Q61545	14030
O88559	17283
Q8C0I1	228061
Q8BX80	217364
Q91XV3	70350
P39689	12575
Q9CYZ8	66970
P35951	16835
Q99LL5	103136
Q9D7N3	69527
Q8R0L9	101206
Q05186	19672
Q8BH97	52377
Q9ESJ1	63955
Q8BU00	67143
Q9CPS6	66847
P42208	18000
O55091	16210
Q3UQU0	105246
Q9JKV1	56436
Q9QZ08	56174
Q8K207	69399
Q5XKN4	67767
Q8R2U6	71207
P97371	19186
Q9D1R9	619547
Q9D1R9	68436
Q8BKT3	330361
Q9D8X2	234388
Q8C1Y8	231874
Q8R4D1	77031
Q3TMX7	227638
O88273	23893
Q8BHG9	106143
O55128	20220
Q6P6M7	211006
Q9JHU9	71780
Q61699	15505
Q60753	13019
Q80Y86	332110
Q9JLB2	56217
Q5SW75	237860
Q9DAR7	69305
Q60865	53872
P97372	19188
P97372	621823
Q7TSH6	224432
Q8BW72	230674
P14115	26451
Q8BK64	217737
Q02614	57230
O55131	235072
Q8C0P7	98403
Q9D3U0	74467
Q8VCB1	72787
Q9CQS5	67045
A2AIV2	66185
Q9CWZ3	60365
Q91VX2	68926
P58801	192656
Q5I043	235323
P00405	17709
Q8BY89	68682
Q64327	17256
Q8VE22	64656
Q3TWF6	545085
E9Q6B2	668158
Q9CQR2	66481
Q9DCS9	68342
Q8BKZ9	27402
Q7JJ13	14312
Q91VJ2	109042
P08551	18039
Q8C739	242297
Q7TNC9	212111
Q3THW5	77605
Q8VCG3	107071
P70207	18845
Q8K1X1	207425
Q7TNC4	192196
Q8BJ71	71805
Q4ZJN1	239126
Q8BFU2	319162
P70303	55936
Q505D1	105522
Q8BR63	100101807
Q8BR63	73385
Q8BZW8	66866
Q8BYC6	330177
Q9Z1T1	11774
Q9JIY5	64704
Q9D4C5	74427
Q9CVB6	76709
Q9CR00	67151
A2AUM9	99100
Q62048	18611
P62075	30055
Q924L1	68614
Q9CWW7	74322
Q8K1N4	72572
Q61214	13548
Q8BMI3	260302
P97377	12566
P70122	66711
O09112	18218
P47740	11671
Q9DBN9	67997
Q9Z2U0	26444
Q01405	20334
Q9CZ30	67059
Q6PDG8	72825
Q5HZH2	68327
Q924A0	21416
Q9ERE8	80889
P45591	12632
Q9CYX7	67223
Q9D1M0	110379
Q8C4P0	230259
Q91WC0	52690
Q8BMB3	26987
Q9CR29	52715
Q9QXX0	16449
P51863	11972
Q6EJB6	195434
Q9EPW0	269180
Q99PV0	192159
Q8CHG3	70297
Q8C0C7	66590
Q6P1B1	170750
Q9DCJ5	68375
Q61097	16706
Q9QYY8	50850
Q80WM9	230979
D3YYU8	98733
Q9R190	23942
Q80VM4	68490
Q8CCH2	212114
Q8C6G8	226757
P53811	56305
Q9D2M8	70620
Q9CZY3	66589
Q99J31	94190
Q80UG5	53860
P34022	19385
O70146	21754
P97440	20492
P57746	73834
Q62432	17126
Q99J09	70465
P62862	14109
Q6IQX8	69890
Q6P1H1	225912
P11157	20135
Q99LH1	230737
Q8K341	73242
Q8VEB1	14773
Q8CHW4	224045
P46460	18195
Q61161	26412
Q6GQT9	211548
O54734	13200
B2RR83	240255
P0CL69	353310
Q2TPA8	72479
O35609	24045
Q3TUL7	75763
P45376	11677
Q922W5	209027
Q3UJU9	67809
Q9Z2U4	56501
P82349	24051
Q923D2	233016
Q6ZWV3	110954
Q61074	14208
Q9DBU0	74140
O70374	12396
Q91WL6	74479
Q9CQH7	70533
Q9D067	17245
Q9D159	77037
Q9DBZ5	73830
Q99KB8	14651
Q9WTX5	21402
Q61469	19012
Q63ZW7	12695
Q00560	16195
P99029	54683
Q7TQI3	107260
Q9JI99	81535
Q99KU0	75909
Q99M08	67704
Q9DAZ9	72008
Q810B6	11736
E9PXF8	319934
Q9CR41	67693
O08919	18223
Q8BR65	71954
Q99JI4	66413
Q9D6J3	72886
P70441	26941
Q3TIV5	69082
Q8CCH7	22762
Q8VEB3	52392
Q9DC51	14679
P97855	27041
Q8R516	76580
Q9CZ42	69225
Q9DA19	66935
Q8VE42	56503
Q5DTM8	109331
Q60772	12580
Q9CWK3	70233
O54941	57376
Q5HZJ0	14000
Q5SZT7	66707
Q61553	14086
Q3U3Q1	71742
Q60862	18393
P35762	12520
O88572	16974
Q9ERA6	54723
Q9WVJ2	23997
Q60714	26457
Q8CGU1	67488
Q8BHN5	241490
Q8BPM2	399510
P35979	269261
Q9ERE7	67943
Q7TMV1	75841
P70453	18583
Q9QXX8	27275
Q8R5F7	71586
Q9WV60	56637
Q9Z191	14051
Q91Z38	66827
Q9D0M1	67763
Q9R257	15199
Q9D7P6	66383
Q8BHG1	230598
Q9ESD7	26903
Q6ZQB6	227399
Q80U87	84092
Q673H1	69136
Q8C6E0	216618
Q80YR7	269582
P37913	16881
Q8BGQ1	104799
Q8BH86	217830
Q8C3S2	272538
P42232	20851
Q8VDC1	17281
Q8R1S9	69354
Q99KZ6	67778
O88811	56324
Q6TYB5	225020
Q9CRC6	66439
Q60980	16599
P97817	12585
Q8R5A6	223754
Q61249	18518
Q8CBQ5	67073
Q9CZ91	67222
Q922H1	71974
Q8BVI4	110391
Q9CQQ8	66094
Q9JJF9	66552
Q9D0D3	67440
Q00519	22436
Q91V41	68365
Q8VBT1	378431
P12763	280988
P13808	20535
Q60692	19175
Q9ESW4	69923
Q9CQZ1	68196
Q80X32	78521
Q6Q477	381290
Q9EQQ9	76055
Q8VCT9	230661
P70178	20475
Q9DBL9	67469
P61957	170930
P43406	16410
P62305	20643
Q61493	19714
Q7TMA4	107221
Q61739	16403
P35293	19330
Q9WU84	12460
Q9QXD1	93732
P70168	16211
Q64331	17920
Q8C0Q2	320799
P10852	17254
O88895	15183
Q60670	17691
E9Q4Z2	100705
Q6P8X1	72183
Q9Z1D9	67235
Q8BMQ2	269252
Q8R059	74246
Q9Z315	20227
Q9JLV5	26554
P36993	19043
O88878	22682
Q99LF4	28088
Q9CZB3	72167
Q6T264	103806
Q9Z108	20853
Q921N6	228889
P28660	50884
E9Q8I9	320365
Q8CHG5	68497
Q9QZS2	19822
Q06138	12283
Q2PFD7	234353
Q9Z2D6	17257
Q6GQT6	235623
Q9CQ36	66979
Q9DC04	50780
Q3U2P1	77371
Q99LQ1	217588
Q61481	18573
Q9CRA5	66629
Q7TSV4	66681
Q8K284	233863
Q62093	20382
Q9JJU8	56726
B2B9E1	208820
Q7TMB8	20430
Q8BFY9	238799
P46414	12576
Q9Z2I0	56384
P17426	11771
Q8BWG8	109689
P63276	20068
Q9CQ25	72083
Q80U70	52615
P15920	21871
Q6ZQI3	109154
Q9CSN1	66354
Q9WVB2	21886
Q9Z127	20539
Q9DC16	67458
Q61206	18475
Q7TMI3	109113
Q62074	18759
Q6P4T2	320632
Q5FWH2	74154
P25799	18033
Q5SYL3	72503
Q3V3R1	270685
Q91YT2	193670
Q3UIR3	209200
Q9DC70	75406
Q8K389	214444
Q810V0	67973
Q3UDE2	223723
Q80WT5	216549
P11531	13405
Q60972	19646
Q8VE65	66464
Q8CI59	68428
Q5SPL2	268448
Q7TS63	380993
Q9Z1M8	24010
Q61081	12539
Q8K088	241322
Q8JZN5	229211
Q60996	26931
Q62172	19765
Q8R1X6	229285
Q80W00	52040
Q6PD29	101023
Q3TYD6	231876
Q9QZS3	18222
Q9WTX2	23992
Q8R0K9	104394
Q923B6	117167
O35942	18005
P70372	15568
Q922Q2	71340
P17697	280750
Q9DB91	67224
Q9R1C0	24074
Q60989	11798
Q5SSI6	217109
Q8QZR5	76282
P97313	19090
Q8R322	74412
Q69ZQ2	57905
P68037	22195
Q8BVA4	93689
Q4G0F8	170644
Q9CZ04	26894
Q6GQX2	380969
Q9EPR4	54338
P62700	383295
P61021	19344
E9PUQ8	227333
Q9CQB2	68241
O35445	54197
Q9Z1K8	20540
Q8BGI7	109245
Q3UFB2	229937
Q99LI5	226442
Q08274	13401
P58742	223921
P70336	19878
Q6P8I4	76302
Q9WTK5	18034
Q8CGE9	71729
Q9CQD1	271457
O89023	12751
Q6P1C6	320398
E9Q9R9	71228
Q8R0E5	76416
Q9D0C4	76357
Q8VC51	216853
Q8BRK8	108079
Q99K46	236733
Q5U4D8	330064
Q4LDD4	69710
P56183	18114
F8VPZ9	243842
O54825	53414
P47930	14284
Q91Z49	69823
Q6ZQF0	235559
Q9EPS3	93683
Q6NXK2	328977
P97767	14048
Q924Z5	170829
P11881	16438
P61967	11769
Q8CH72	69807
Q99PI4	64899
Q8VE70	56426
Q9CPU0	109801
P52483	22193
Q9JJW0	59038
Q91VM9	74776
Q9JMG7	29877
Q80VI1	384309
Q8R5J9	65106
Q6ZPE2	77980
E9Q942	108934
P62322	66373
Q6PGC7	215436
Q6DID3	106583
Q8BH15	78893
Q8K0T4	231912
Q9CXE7	73130
P56376	66204
Q62230	20612
Q922H9	30932
Q8BMK0	70012
Q80Y24	243548
P85094	664994
Q9CWX9	67755
Q8K4Z5	67465
Q8CIG8	27374
Q9DAM1	71827
Q9JLQ2	26431
P60469	76787
Q8BK30	78330
Q8BP78	70567
Q6NVF9	432508
P84089	13877
Q9WTX6	26965
P56716	19888
Q924H2	94112
Q9DBA9	14884
Q8VCX2	228875
Q9D706	71919
Q8VC70	56516
Q8BQR4	69612
P47811	26416
Q8BGS1	226352
Q5XKE5	338785
P26883	14225
Q8VC34	231571
Q9R1J0	18194
P17427	11772
Q80UZ2	231452
Q9WUK6	30928
Q9Z0F6	19367
Q9Z2W0	13437
Q5Y5T5	27801
Q3UFY8	52575
P80317	12466
P60766	12540
P55772	12495
Q9EQZ7	116838
Q9CQ80	28084
Q8K1A6	212139
Q80UV9	270627
Q8VBV7	108679
Q921M3	101943
Q9D902	68153
Q6P6I6	28015
P25446	14102
Q9QYI5	56812
Q8C2B3	56233
Q9JHE7	56844
Q9CQP8	67077
P27046	17158
Q7TSH2	102093
O35218	51786
Q07076	11750
Q8R3B1	18799
Q5S006	66725
P27661	15270
Q91W34	233913
Q9CVI2	68152
Q8BIE6	209630
Q9CWU4	66421
Q8CE96	66926
Q9Z2L6	17330
Q62219	21804
P70324	21386
Q5D1E7	230738
O54784	13144
P57784	68981
O08553	12934
O55033	17974
O35182	17130
P48725	18541
Q9WV32	11867
P63213	14702
Q9JLI8	53890
Q9QY36	56292
Q8CAA7	70974
Q8N7N6	103213
O55060	22017
P58802	103724
Q8R2R3	66939
P14069	20200
Q9CR78	66665
Q91X43	27059
Q99KD5	101869
P43346	13178
Q91VD9	227197
P50543	20195
Q99LX0	57320
Q99LI7	228410
Q61151	26932
A1A5B6	209815
Q8CGB3	72565
Q01149	12843
A2AJ15	227619
Q9CSU0	70470
O88939	16969
O70172	18718
Q91W82	218793
Q9Z1J1	21415
Q6IRU2	326618
Q3U2I3	74349
Q3UFM5	433864
Q91Z46	235584
Q9CWL8	66642
Q6P8M1	69694
P84099	19921
Q8CHH9	20362
Q3UMQ8	234344
Q8BK35	68077
P48428	21371
Q91VU7	78697
Q8R5C8	66505
Q99JZ0	228765
Q9DBH0	66894
Q9R062	27357
Q6P7W2	192192
O35864	26754
Q02085	20613
Q9CY57	66511
Q80YA3	114874
Q8K0V2	233805
Q62394	22673
Q9CQE7	66366
Q9R0P6	56529
P70280	20955
Q8C0D9	216543
Q61792	16796
Q9JIF3	56017
O70252	15369
Q60775	13709
Q9R1R2	55992
P97333	18186
Q8BU31	72065
Q9WV30	54446
Q5DTT2	73728
Q8VDU0	76123
P97461	20103
Q8K4L0	71990
P30999	12388
P26687	22160
Q9CPV4	67201
Q8CHY6	234366
Q9R0P5	56431
P97813	18806
Q80W93	244653
O70589	12361
Q9R0M6	56382
Q8VED2	117197
Q9WVH3	54601
P01045	280833
Q3U6K5	67946
Q8VED5	223917
Q99LM2	80280
Q9D708	67860
Q8R0A7	234797
D2EAC2	667118
Q5H8C4	271564
P63328	19055
Q8BGK6	330836
Q7TMX5	72171
Q61599	11857
P62500	21807
Q8CFV9	54391
Q9CZA6	67203
Q8VEB4	192654
Q3U3N6	78777
Q9WUK4	19718
Q99J21	94178
Q8VD12	29813
P08207	20194
O88851	26450
Q7M732	353326
O35344	16648
P18872	14681
Q6ZPL9	67848
Q91W90	105245
Q69ZF3	230101
O55013	27096
P30412	19038
Q62376	20637
Q8C1B7	52398
A2A4P0	217207
P59328	218973
Q60634	14252
P26231	12385
Q9DBU3	66878
P33215	17997
Q31125	14977
Q3UE37	268470
Q5DTW7	67246
Q0VBM2	208994
Q9CXZ1	17993
B2RX88	211660
Q03147	12572
Q9D2C2	78935
Q8C7V3	105372
Q8R332	71844
Q9DBE0	246277
P62484	329165
Q6NV66	233905
Q9CRB0	69226
P48193	269587
Q8BKC8	107650
Q06180	19255
Q5U430	68795
Q8CGA2	100855
Q8CG76	110198
Q8N1N4	196374
Q9DBX2	67466
P12787	12858
P09055	16412
Q99KF1	67511
Q9D7M1	76425
Q8C1S0	381379
Q8K2V1	70351
Q9D071	72199
Q60700	26404
Q9QYI3	56354
Q9CZ96	67197
P28574	17187
Q8C878	22200
Q921R7	74102
P63013	18933
Q3TN34	231830
Q99KJ8	69654
B1AUE5	668173
Q8K3K8	71648
P62849	20088
Q80T11	16470
A2CG49	545156
Q5PRF0	320487
Q5K6N0	381107
Q6NZK8	218232
Q62388	11920
Q08857	12491
O70481	22222
Q64378	14229
O09061	19170
Q3V0C5	170707
P62307	69878
Q8C0D7	28019
Q6P1G2	30841
P97352	20196
P81067	16373
Q6ZQ88	99982
Q8K0H5	24075
P61924	56447
P15497	281631
Q9R059	14201
A2A6T1	237988
Q8CB62	216846
Q9R1T4	56526
Q07113	16004
A2AAY5	268396
P61089	93765
Q63810	19058
Q6JPI3	76199
Q61572	17300
Q9WUM4	23790
Q8BYH8	109151
Q3SZ57	506011
O08999	16997
Q6ZQ29	381921
O35615	22761
P56391	110323
Q9CR60	66964
Q8BH93	218975
P70202	17035
Q9Z0H4	14007
Q9D3X5	66768
Q9EPL8	233726
Q8CHH5	210982
Q61471	22057
Q9WTX8	17120
Q9D823	100502825
Q9D823	67281
Q99LB0	76233
Q9CWH1	73680
Q76N33	76630
Q2VPU4	208104
Q3UFF7	226791
Q60770	20912
Q8BHR2	239188
Q64512	19249
Q62422	20409
Q9QXD8	29806
Q7TQF2	269529
Q8CC27	12296
P63002	14797
Q9DB30	68961
Q64669	18104
Q61602	14634
P61087	53323
Q8VI33	108143
Q3TGW2	67484
Q9D6K7	67515
Q5DW34	77683
Q9D8V7	66286
Q8VDP3	171580
Q8BVF2	68833
Q8C351	244864
Q64442	20322
O35185	20893
Q80SW1	229709
Q68FL4	74340
Q60I26	235633
P61963	71833
Q8R3P7	76779
Q9DAW9	71994
Q8CGF6	99512
O88322	18074
P02769	280717
Q9CR95	67602
P18111	12590
P63058	21833
Q9JM73	20807
Q6ZPF4	22379
Q6PF93	225326
Q8BM75	71371
Q8CI15	20698
O54992	17165
A2AM05	338349
Q9QZB7	56444
Q8K2J7	100532
Q08024	12400
Q8VEB2	64010
P98203	11877
Q9ERT9	58200
Q04899	18557
Q7TSG1	225523
Q6P5D3	106794
Q80ST9	75782
Q3TRR0	213582
Q8BN59	67557
A2AT37	326622
Q9R1K9	26370
Q9WV92	13823
Q6NXY1	210544
Q69Z66	320713
Q9Z0S5	60363
P18828	20969
O70494	20687
Q9D0R8	268490
Q8BFS6	223978
Q9D842	72103
P12660	18545
Q3TYS2	217370
O89084	18577
Q9QZD9	54709
Q8K2Y0	72486
Q8CDJ8	77057
Q91YT8	208795
P09535	16002
Q9QYE0	56711
P70206	18844
Q8BFX3	226823
Q3U0J8	67016
Q91XI1	224907
E9Q7F2	108937
O09110	26397
Q9JKZ2	53881
Q9WUK2	22384
P02469	16777
P54279	18861
A2A3V1	338351
Q6PCM2	18130
Q9EPZ6	76365
P63073	13684
Q9JHJ0	50875
Q9DB28	117109
P49717	17217
P30282	12445
Q7TSE6	232533
Q62441	21888
Q8R0F5	209003
P11352	14775
Q924T3	108138
Q8K1J6	70047
A2A699	217219
Q99JP6	26558
O54940	12175
Q8C4M7	71876
Q60953	18854
Q69ZB8	227449
Q9JLM8	13175
Q7TNV0	110052
Q8K0F1	67581
Q9Z1Q5	114584
Q9DAS9	14701
Q91W67	69459
P56546	13017
Q07174	26410
Q62415	21981
Q3URQ0	269536
Q8VCH5	227746
Q80TA6	268783
Q8BQS5	68465
P43352	19365
Q91VY9	52521
P39688	14360
Q8K199	66531
P98195	50771
Q69Z38	244895
Q924S8	114715
Q9JKX4	56321
Q05A36	240396
Q9JIG8	54637
Q9D3E6	20842
Q8BJH1	67306
O35387	23897
Q61574	14239
Q8C3W1	69551
Q6NZK5	225289
Q61789	16774
Q9Z2Q6	18951
Q69ZN7	226101
Q3UM18	224092
Q3UH60	239667
Q91XA2	105348
Q9JKP8	93696
Q8VI59	104401
P09528	14319
O35245	18764
Q9Z2E1	17191
Q8K4T3	227154
Q8VDI7	98766
Q3UFY0	224823
A3KGV1	18286
Q61967	22751
Q9JK24	59032
Q80Y98	72108
Q8VE92	66704
Q8BHN1	353170
Q5U5M8	232946
Q8BGT0	14628
Q8BGY4	234378
P28741	16568
Q6NS45	320234
Q8BLB7	237339
Q920A7	114896
Q8C115	213556
Q9D0M5	68097
Q7TN79	432442
Q8R0N6	76187
Q61554	14118
P15379	12505
E9Q286	218333
Q9WVE8	23970
Q80YE7	69635
Q91VC7	68458
Q921L8	231050
Q8VCM3	68520
D3Z2R5	74777
Q9WV72	65257
Q8BN58	268970
Q8CFL8	67538
Q0PHV7	629378
Q60829	19049
P61971	68051
O35516	18129
P28740	16563
Q6VGS5	68339
Q8BML9	97541
Q99LJ6	67305
Q8CJ12	237175
Q8BUV6	72290
P82347	24052
Q8BVQ5	72590
Q9CQZ6	66495
Q91ZV8	78560
P70339	14296
Q9D7Z3	70078
O35664	15976
Q924W7	76954
Q1W617	208431
Q3URU2	18616
Q9CZX9	68032
Q9ERD6	78255
Q8CI75	208718
Q8BU03	110816
Q61179	16391
Q9QXS6	56320
Q8K1A5	233724
Q3TC93	58240
Q62188	22240
Q99MX1	83563
O88342	22388
Q99MV7	30054
Q640N2	68146
P97467	18484
Q8K2A1	70676
Q6ZPK0	192285
Q9WVB0	19663
Q8BM85	271981
P97499	21745
Q9CR89	67456
Q9WTN3	20787
Q8CID0	228714
Q8BLD6	77318
P02463	12826
Q8VCZ2	235135
Q8BL74	71752
A2AHJ4	382236
Q9QZ05	27103
Q3UHC0	217351
Q78PG9	67179
Q8CEC0	19069
Q6IFT4	244867
Q9DCF9	67437
Q8C0Z1	106581
Q91V24	27403
P16254	20813
Q8BHS6	71703
Q9R0A5	23954
D3YZV8	434130
P70362	22230
Q8C854	17876
Q9D030	13345
Q6ZPG2	106618
P52927	15364
P56960	50912
Q60954	17268
Q8BWL5	207181
Q8BUV8	277463
Q6P5D8	74355
Q9DC53	66871
Q8BGS0	67920
Q8CG19	268977
Q08376	22666
Q3UBG2	98496
Q80W49	224273
Q61166	13589
Q8K2T8	54624
Q9D0I4	67727
Q91YI1	51897
Q9JJZ4	56228
Q6KAS7	225207
P13595	17967
Q3THK3	98053
Q8K124	102595
Q91W92	104445
P12265	110006
Q9R1Z8	20410
P53569	12607
Q811S7	22221
Q8BPM0	208846
P18911	19411
P50516	11964
O35177	18003
Q8CC12	68968
Q9R1Y5	15248
Q8K249	217306
Q8BLG0	228829
Q99JT2	70415
P55288	12552
Q8VHR0	73173
Q3TZX8	74035
Q7TPW1	68810
Q61909	12395
P97452	12181
Q9QXT0	56530
Q5U464	230837
P58069	114713
Q921W0	234852
Q14C51	69956
Q9WTR5	12554
Q9D011	66308
Q99J27	11416
Q3TTA7	208650
Q61142	20729
Q5SQF8	50724
Q8VHG2	27494
A0A1W2P884	100038725
O35188	20312
Q80YX1	21923
Q6A039	209478
P70414	20541
Q9WVA4	21346
Q99JX4	98221
Q9CZ52	69538
P10605	13030
Q9CQF9	66881
Q8C8R3	109676
O54917	50496
Q9D8C8	69871
Q8CB44	223752
A8C756	240174
Q68FH0	227937
Q8BMJ3	66235
Q8BKG3	71461
Q9JLG8	50817
O70326	23892
Q01338	11551
Q80WR5	97159
Q9JKF6	58235
Q9CZB6	66213
P28828	19274
Q9D1C2	73739
Q3UHF3	218613
Q9JJA9	56149
Q6ZPF3	24001
P97445	12286
Q6NZA9	407786
Q80U19	76441
Q91YE3	112405
Q9CZT4	26939
Q80TS3	319387
Q4FZC9	212073
Q9JHG6	54720
P56873	56390
Q8K2X1	231287
P35822	19272
Q8K0E1	233107
P11276	14268
Q8C650	103080
O89079	59042
Q8BPU7	140580
Q8BXG3	73916
Q62371	18214
Q8CHK4	81601
Q6ZPV2	68142
O54804	12660
Q9CRA9	67529
Q05BC3	68519
O88520	56392
P70662	16825
Q6KAU7	101497
Q3UHK1	239606
Q32NY4	94218
Q8K3H0	72993
Q6PDI6	235461
P41361	540261
Q03145	13836
Q8R2U7	77809
Q8R1G6	213019
P11087	12842
P60670	217365
Q91V98	70445
Q3U1Y4	229541
P20357	17756
Q8BPB0	68473
P41971	13713
Q149C2	74019
Q922H7	68939
Q64261	12571
Q7TSY8	68549
Q80Y55	100383
Q8BWY3	225363
Q9CWR7	70358
Q9D0K1	72129
Q9CYR6	109785
Q9R1X4	21853
Q9R0H0	11430
P28656	53605
Q9JHI7	50911
Q80UJ1	381203
P55041	14579
Q91V14	57138
Q9D4F2	74411
Q9CPP0	18150
P70390	20429
P07141	12977
O08791	13593
Q8R344	72654
Q2PZL6	329628
Q60695	19731
Q9DBS8	67463
Q7TQC7	67769
Q8VCB3	232493
Q3U821	73674
O88587	12846
Q91WV0	13486
Q8VCZ6	105835
A7MCT6	214253
Q9EQJ9	99470
B2RXS4	140570
Q9DCM0	66071
Q9CX97	67936
Q6PER3	100732
Q62011	14726
Q3UHI4	382620
Q9R194	12953
Q99J78	23854
Q3TV65	68047
Q8VCJ6	211577
P37889	14115
Q3THJ3	69860
O70258	20392
Q9DB96	68966
Q810J8	217695
O70583	17318
Q9WUU9	54387
Q9CPX6	67841
Q8K0Q5	73910
Q8BYH7	233204
P56402	11827
Q8BJM3	52013
Q9R002	26388
P63011	19339
P32261	11905
Q8BH58	226591
Q9D2U5	78304
F8VPZ5	319955
Q8CGC6	68272
A3KGB4	245638
O09053	22427
O09130	18020
Q8C7D2	58799
Q3UQS8	73713
A2RSY1	226976
Q61038	14744
Q3U1J4	13194
P02662	282208
O35425	51800
Q8R1S4	211401
Q3TB48	320534
Q6ZQ06	382090
P15327	12183
Q8CDJ3	100504663
Q91WQ5	102162
Q5M956	106931
Q6WQJ1	269060
Q8BHB4	269470
P19973	16985
Q8BSP2	52683
P59941	50721
Q9CXW3	12301
Q8BTG3	320554
A3KFM7	71389
Q61666	15260
Q8R138	231633
Q91VK1	66912
Q9D1X9	77975
Q6VVW5	230103
P08046	13653
Q8R184	73847
