Peptide ID	Basal1	Basal2	Basal3	Basal4	Insulin1	Insulin2	Insulin3	Insulin4
Q8CFJ9_peptide4	5030175.5	5140839.5	4275183.5	3412073	4916122	4749695.5	3346544.5	3072007.25
Q80X90_peptide3	1076043.5	1571969.625	1083400.875	1119670	795316.125	1111421.875	1047228.375	760992.5
Q8BL97_peptide1	350761702.8	131131380	80161600	37188877.5	212970458.2	104287648.9	33069193	22751243
Q9R0U0-3_peptide2	NA	NA	NA	NA	NA	1701927.75	NA	NA
P81122_peptide46	611726.4375	617507.375	NA	NA	4341629.5	6164905.5	3768987	3313507.25
Q8CCN5_peptide13	4684598.5	1895632.375	2624886.5	2037386.875	2832712.5	3038263.5	1687190.75	935787.625
Q8BH50_peptide6	NA	1149229	NA	NA	1629604.625	1949700.75	1227691.75	388011.0938
Q64433_peptide3	7869680	4071686.25	3128793	2340388.5	4935059.5	4289489.5	3038997.25	2578093.25
Q6PD03_peptide2	33511640	22180366	15869329	11712878	27221096	22965852	15417421	13730367
Q9D168_peptide1	92644032	53513848	40790176	28306456	84665928	69768344	38414340	25953712
Q6PAL7_peptide4	1428194.25	NA	NA	957649.0625	693118.875	NA	NA	NA
Q9DBL7_peptide1	1417670.375	732421.25	554054.75	1347502.375	1789861.625	1084952.625	288406.4375	864644.75
Q3U9G9_peptide3	16317967	12983723	10287744	NA	19062958	16625572	16110504	15703807
B2RX88_peptide2	2803762	2738468.5	2671728.5	2088614.625	2489933	2264592.75	1828631.125	1509626
P39053-4; P39053-6_peptide4	51074252.25	33310326.25	36572408.38	32054304.13	26888794.5	18272727.59	21365443.94	17126241.63
P48678_peptide9	5851248.5	5412108.5	3259589.25	3750091.75	4498525	5769840	3773128.25	3213157.5
Q8CC35-2_peptide3	NA	NA	NA	NA	NA	NA	NA	NA
Q6PFR5; P62996_peptide2	896905540	679401604	530885602	491468372	693446936	658318448	480075628	455263452
Q8BTI8_peptide92	17488848.61	13741518.47	2953812	NA	5797456.406	5076308.766	2272335.406	257234.4063
Q80X50_peptide10	177396459.8	136280318.8	129156401	87928370.5	88308993.38	79671303.44	46621468.56	41600960.94
Q70FJ1_peptide3	1758289.875	1194339.25	NA	NA	823077.8125	874424.6875	1769889.375	1069564.125
Q5SYL3_peptide1	915704.25	1469880.625	708925.375	583669.25	820699.4375	1610330.375	526273.875	435282.4063
Q80X50_peptide11	105667752.5	87369019.5	71041752	29984367.13	92536408	92891109	90132237.5	44242874.75
Q9R0U0_peptide1	137399340.9	33801623.5	34128164.25	13310738.81	92060187.38	56666431.75	25988156.88	23975173.75
Q62261_peptide18	3640114.25	NA	769202.8125	710245.625	NA	1784352	1151077.75	632953.4375
Q9JIL4_peptide1	7496790.75	4416125.25	2708494.625	794124.375	695018.3125	1018745.625	NA	375704.75
Q9WTV7_peptide4	22882094.5	7379684.5	8638341.688	7414901.125	9453134.25	10840349.25	7433937	8862897.719
P58871_peptide46	7106379.5	8171450.438	5194671.625	5691440.625	6404769.25	6879992.625	4887785.688	4552207.125
Q3UMU9-2; Q3UMU9_peptide8	12415502	9435939	8156841.5	3306949.5	NA	7819498	7658386.5	5026124.5
Q9CY58; Q9CY58-2_peptide9	1154770.25	798221.125	461046.6563	NA	502070.6563	4027599.75	1624474.25	1755323.875
P35569_peptide32	2379570	1650353.375	NA	1183207.5	1135100.25	2252719.25	1057879.375	1689830.625
Q76LS9_peptide2	3256435.25	NA	NA	NA	3508486.75	NA	NA	NA
O55143_peptide6	2522619.5	1834230.75	NA	1688260.5	2088415.375	1683604.25	NA	1861013.5
P97868_peptide12	44870743.75	125259.1797	250913.3438	NA	46569639.28	438806.2031	NA	NA
Q8CGU1_peptide3	NA	11454884	12568035	12033516	12429828	8586373	9531860	8337671
Q8BN59_peptide3	1360338.5	1299107.125	886448.25	532319.9375	NA	859714	619841.125	480215.2813
Q91V01_peptide1	44185142	25756471	22636757	20895366	29386377	29987869	28712301	21757188.5
Q9D0E3_peptide4	NA	1612145.25	1391819.375	1138147.75	1354203.5	1914558.75	1136828.375	1026366.063
Q6A065_peptide23	NA	8915477	1665004.375	3307650	NA	1334832.25	NA	568066.125
Q9Z2I0_peptide7	2176267.75	2330089	1624919.25	1573291.375	1692209.375	1598995.375	1148137.125	1164976.125
G5E870_peptide9	19624887.5	10733071	6475027	14635787	40004697.75	18376398.88	8907642	7874541.5
Q6PAR5_peptide16	18312944	22761112	16099092	12906776	15455087	18025028	13425051	10926099
Q6P542_peptide6	158445695.5	NA	NA	NA	81508232	NA	NA	NA
Q9EP82_peptide2	25554066	21133282	20033612	15800274	21919292	22403950	16510361	14841568
P18760_peptide8	6548250.5	5929268.5	NA	NA	4529287.5	4681610	NA	NA
P37913_peptide3	8810663	9995655	6129314	5455002.5	7321177	7176728	4864851	4273063.5
Q99M28-2_peptide2	240807888	145995784	57688972.44	32524413.91	171122960	70045556	41238806.69	24898944.3
Q9JL61_peptide2	524576.9375	NA	NA	NA	4783245	4490334.5	2341437.75	1568028.375
P70255_peptide11	16495372.8	12109358.06	1807240.906	688190.9375	20970915.38	12928033.77	3377473.688	286047.7188
Q91VS8_peptide12	1187909.375	1684753.125	1313954.75	817710.375	1463316.625	1442020.625	801161.875	766918.4375
Q8CGN4_peptide3	7209714.5	6660611.5	6215158	4593871	5248881	6689062	5022457.5	3751850.25
A2A6A1_peptide7	5229557	2770041.75	NA	NA	2333579	2249183.5	NA	NA
Q9R0U0_peptide2	64375509	42688464	20144138	16033426.5	45329445	40411966	22665468	15164963.5
Q8CJG0_peptide1	1830034.859	327462.3438	437991.1875	NA	NA	NA	690683.0156	NA
Q8VEK3_peptide9	2861307.313	1152699.375	1898514.188	2085756	2276488.563	1333986.25	1744472.813	759943.25
Q99KG7_peptide2	3871453.75	2938647.5	2354945.75	1733853.25	6255893.5	5848027	4379734.5	3875588
O35625_peptide3	5272628	3316493.25	2617099.453	97615.19531	5072472.25	1277367.375	1870416.375	NA
Q9WVL3_peptide3	13385112	16025067	14922695	13509117	16271873	20653018	15641126	14281825
Q8BJA3_peptide1	951829.4375	1246303	998172.8125	1056063.125	1377321.875	765949.75	1054610.625	1137418.625
P11416_peptide1	2084276.875	2138409.5	1315465.5	1833471.875	2231117.25	2983669.5	2380901.75	1754477.875
Q61315_peptide16	8643437.5	7591132.375	5329043	3863155.125	3611592.25	4723599	3153564.25	2582009.25
Q8BVL3_peptide2	7372033	4208849	NA	NA	9187162.5	3582547.125	NA	NA
Q8K2T8_peptide1	1013089.375	937641.4063	417588.875	116301.2891	NA	NA	302934.25	NA
P62082_peptide1	3591399.75	1947615	1294987.875	632121.9375	2019323.375	1266567.25	1670549.125	138474.7813
O70318_peptide9	4134208	4218053	2812028.5	2324949.75	3589197	3114778.5	2248232.25	1661308.5
O35887_peptide11	3424497.25	2677632	2746374.75	2694341	2680132.25	1899955.5	2105596	2677022
Q8R3C6_peptide2	92923.99219	1236272	155695.1953	65652.80469	306465	725687.4375	116301.4531	205648.3125
P97820_peptide10	16441261.88	13590610.13	13116783.38	7718504.188	17060417.44	14480758.25	11202329	8299817
P05213; P68373_peptide14	3793061	3262465.5	3007951	2249742.75	2769902.75	2909814	1798019.625	2152021.75
Q8BTI8_peptide93	44796032	23323676	10355439	7537354	20085094	19522374	7114916.5	5901204.5
Q922B9_peptide20	4763599.25	3461545.125	2753392.813	1724423.563	3140390.5	3273237	1859060.875	1735790.25
Q921H8_peptide6	478894.4688	328749.5625	636454.75	1326816.375	965951.5625	751683.25	1249537.5	1419839.75
P06151_peptide10	846946.125	856122.875	NA	NA	992810.375	852638.625	442145.2813	NA
Q3U3E2_peptide8	8750661	6102660.5	8688889	7654202.5	16526182	7633450.5	9765457	4092833
P39447_peptide16	NA	1641528.375	669497.5	NA	2346357.5	8248714.25	3738769.75	3671854.75
Q9DAW9_peptide1	1101617.25	1226681.5	756267.9375	540995.3125	650792.25	735628.8125	688050.5625	NA
Q9CY58; Q9CY58-2_peptide10	2216476	NA	1345322.625	1363434.25	1304906.125	NA	1214261.625	784624.8125
Q9DCB1; Q9DCB1-3_peptide2	2334379.031	2721385	NA	NA	2590086.625	2209438.625	372647.5938	NA
Q3UHQ6_peptide5	4947957	3932061.375	3536932.25	2735748.188	5831417.75	5682645.031	3808679.875	4042648.938
Q9WU42_peptide25	7139659.5	8025948.5	6302895	5638536.5	5169407.5	6514592.5	4924484.5	4012710.25
P14733_peptide1	5258436	5125892.375	4349149	2373637.5	6072287.688	6183330.625	5018060.25	4125435.938
O08528_peptide4	22114019.88	27696310	19838388	17921750	33118506	29466976	21143260	16427072
P59110_peptide2	1338148.25	NA	NA	986563.1875	704971.25	NA	568153.8125	725200.125
P61979_peptide13	1022369818	1019880943	947989776.3	744280619.3	1215590302	1153411735	823298503.1	711706885.1
Q99JZ7_peptide2	13130699	13640483	1815172.75	6042561.25	1075991.75	NA	3090501.5	1932779.5
Q9CY58; Q9CY58-2_peptide11	3229457.906	2506204.813	1883454.844	1219414.125	10059003.31	7006764	5063045.25	3622663.938
Q8CCH7_peptide1	1846069.25	1556223.875	1757607	985403.5625	1124917.875	1536150.125	782570.4375	1061634.875
Q64700_peptide10	5906502.5	5352264	4072092.25	2926446.75	3190377.75	2690656.75	1309332.375	1254599.5
Q9Z277_peptide10	8504750	7227010.5	5490226.5	4725538	8245921.5	6273285.5	5013642.5	5110374.5
Q62264_peptide2	1026559.813	1132892.281	534022.7656	491907.5391	876483.3594	768398.8438	626146.1719	746893.0156
P55937_peptide9	798010.875	767192.125	790664.8125	NA	433620.4063	604747.625	258332.6875	NA
Q80YR9_peptide1	3841397.25	2409669	1720834.5	1491736	2538418	3196999.25	1606948.125	NA
P08074_peptide3	1582862.375	1197358.125	1084087.125	1010071.5	1380018.875	1409870.75	901003.4375	649792.8125
Q91ZV0_peptide14	59902714	62765746	45472848	38276764	58057316	59694744	47061336	40079872
Q6KCD5; Q6KCD5-2_peptide17	5742481.25	8831679	7553535	6773134.25	4048914.563	7953935.75	8705761.75	5992618.5
Q6RHR9_peptide4	55101044	41744780	33552822	25354340	32533288	27350454	16341596	12343766
Q60596_peptide2	6347135.75	3064493.75	2659427.25	4020854.875	3354773.125	1743247.75	1766542.75	2533778.75
Q6PHU5_peptide2	292384871.6	200726316	74897757.5	82653300.38	103579466.3	204337847.6	72365555.56	95801470.75
Q8C1D8_peptide29	57683390	8131935.375	2772210.75	NA	9227705	8209572.5	2429164.875	395887.9375
Q69Z89_peptide7	NA	NA	NA	NA	1859325.75	792547.4375	1565284.375	NA
P20152_peptide31	78964136	80862988	67453724	57693984	57529198	59896970	48382900	39620812
Q63918_peptide31	32805255.5	28545956.5	20650437.5	19607997.75	22490041.25	22915779.5	17311543.25	15522733.75
P15208_peptide4	NA	418483.375	NA	NA	5233116.313	3778576.313	1881908.875	2144797.094
P59222_peptide10	4011655.875	5532878.5	4078670.375	NA	2617104.938	3653743.375	755532.375	NA
Q921F4_peptide3	1653346.5	1672919.25	1668940.75	1787267.75	2397081	1732377.25	1349995.75	1343447.125
Q9R0G7_peptide16	NA	NA	2681240	2671976.25	NA	1992345.125	NA	NA
Q8K0D5_peptide1	2891371	NA	1376671.625	1360718.5	2667896.5	2216331	1786563	1299610.5
Q3UU96_peptide7	3623135.5	2765652.75	2487300.75	1058839	4854223	4756244	3366473.75	1624508.375
Q3UL36_peptide1	30957687.25	15482282.25	5281583.125	3342336.031	12270170	9249953.531	4397734.156	505878.3125
Q01853_peptide14	2594898.75	3130012	3411443.5	2392086.75	2329740.75	2811084.75	2203835	2382411.5
Q9QXS1-3; Q9QXS1_peptide18	7584694.25	7143866	7248130.75	9689351.5	4416650	5541133.5	5161209.5	3196966.75
P49312_peptide10	NA	NA	NA	NA	5948925	3165394.5	5635288.5	2689020
Q60838_peptide3	1656921	NA	NA	NA	NA	NA	NA	NA
P47757; P47757-4_peptide3	2505759	523565.8438	1659960.25	1176158	2249164.25	1878501.75	1422157.75	546106.875
Q9WTS2_peptide1	2443692.75	2412888.75	1617514.5	NA	1805095.125	2641987.5	NA	2077388.625
Q923J1_peptide16	1176322.5	1232503.75	NA	NA	798718.3125	764627.75	320350.375	NA
Q99NB9_peptide21	14792524	17935478	14857344	10608172	14013633	17050596	11049173	10566482
Q91VM5_peptide1	178708314	111364207	99944797	91254091.5	131882580	96477567	88854376	68076759
Q91ZV0_peptide15	2039234.5	2002251.75	1464764.125	NA	1052652.75	654624.5	NA	NA
Q8BL97_peptide2	493940503	329556498.8	211593707.8	139164628.4	302959993.8	284704663.9	161730578.9	125778868.9
Q8BTI8_peptide94	93921666.5	60630128	31066720.5	34688379.5	80634646.5	45884629.5	26465320.5	32299410.5
A6H619_peptide4	10392790	5616168	2408453.25	1409799.5	5891486	6038334	2938704	2159452.5
Q80XQ2_peptide5	6941718	6730623	5702260.5	4909878.5	16919708	18056752	14522323	11725553
Q9Z2V6_peptide3	3182666.25	2192996	1795537.375	2110731.75	2205499	2688300	2472365.5	1842668.875
Q3TIX9_peptide5	61371304	54398108	40680468	23532784	52489452	49093192	31774452	22287930
Q5DTT3_peptide2	2454145.25	2754980.5	2247852.5	1868040.5	1896827	2201562.25	1700647.875	1255724.875
Q61147_peptide2	1726137.25	1565118.25	1115412.5	977928.0625	NA	NA	920099.625	956472.4375
Q9CQM9_peptide1	1194910.75	1047995.25	1071804	764809.3125	798481.375	1030824.313	860344.4375	878561.625
Q8K3Z9_peptide7	7418999	NA	NA	545495.25	4272575.5	2206581	1717871.375	1223205.625
Q3TWW8_peptide6	10514188.25	11279795	6947755	4374966.5	17686072	20059980	13186941	10233826
Q3UG20_peptide2	NA	1663487.125	NA	NA	NA	1868246.125	954109.75	1231102.125
P62702_peptide3	NA	2023041	1491753	1687678.125	1851722.375	2249760.25	1720937.25	1346050.5
Q5F2F2_peptide4	19970370	16432116	13940942	9799283	113188160	103432344	76460832	54696328
Q8BMJ2_peptide2	4012687.75	4255281	4430128.5	3969064	5478231	5240106	4196025	3255046.5
Q8K558_peptide2	1116480.875	NA	1120361.75	NA	NA	NA	NA	2665448.5
P08003_peptide14	57356487.13	50204027	42195319.88	33266189.75	55243551.63	51486862.5	33867871.88	29856720.63
Q52KI8_peptide35	34226952	16802340.5	4343462.5	4316464.75	12555809	13209122	5455753.25	4947121.375
A2A9C3_peptide7	NA	480240.9375	1369407.625	NA	5059720.875	4509932.625	2289877.5	1993396.25
Q80U49_peptide15	4872465.875	5013267.125	3715961.063	3058713.375	4078827.438	1252514	3223185.188	2694993.563
E9PZM4_peptide13	12157111	8013503.5	5418624.5	4133239	9575815	7237548	5243828.5	4563946.5
P47754_peptide4	587182.5	802345.125	NA	NA	795609.9375	NA	1229780	NA
Q61624_peptide4	12035550	12233979	14399256.25	13516995.75	11610421	12590860	13271536.5	15323739
Q924A2_peptide6	4056968.25	4102701	3898801.75	3255939	3276288.75	3529570.25	2507452	2026392.625
Q61624_peptide5	49220850	10481971	15823088	12546806	19252746	14151669.88	12371621	8775280.063
Q52KI8_peptide36	1253249838	603397248.1	394247300.5	240015559	677820295.7	517455760.5	319794331.1	234414397.4
Q80XQ2_peptide6	NA	NA	NA	NA	7737939	9319936	6052685	5284556.5
Q924A0_peptide3	1340419.625	953185.0625	549931	620267.625	1052881.75	528103.25	591380.1875	NA
Q8BGB2_peptide3	31867223.88	29545633.25	22829524.25	19976746.5	24847342.88	24838850.5	18644913.25	17703026.69
E9PZM4_peptide14	57123864	34859629.5	29764329	23776719.5	25975171.5	28761901.5	25774764.75	19311347.5
Q8CI61_peptide2	7288460.25	3864183.25	4579718.188	2474783.563	19712081	14273268.25	13390277	11220343.25
Q8K4L3; Q8K4L3-3_peptide16	2528471.5	1646061.375	2223396.25	2104185.75	1697505.625	NA	1287494	1136797.25
Q3U2I3_peptide4	NA	NA	NA	NA	NA	NA	NA	NA
O55013_peptide1	37230648	NA	25899242	17368282	21628804	24457064	23369094	14693638
Q93092_peptide6	6030900.5	5190180	4520455	3125788	5162574.5	5057668	3290522	2768121.25
Q93092_peptide7	4622859	3355455.25	3120104.75	2499595	3660168.75	2760047.75	2586522.5	2297916.25
Q9EPU4_peptide2	2115726	1537104.5	1207587.125	1008212.688	1920578.875	2067266.5	1634919.75	1403969.25
Q60864_peptide10	3216671.25	1720136.25	2002657.625	2081238.75	2527181.25	1501448.375	1588365.125	1403322.625
Q6PFR5_peptide2	323140120.6	204541986.6	5268111.906	183867.1719	450417046.1	216507955.2	2271131.93	NA
Q8BTI8_peptide95	1605103632	1220263951	798957250	629997546	1057986776	892953488	623366296	536539574
Q8VDD9_peptide10	7584029	5197107.5	7328156	537598.5625	25288420	12060646.25	5777494.75	284137.9375
Q8C1D8_peptide30	18562116	3275443.188	NA	437938.5313	3687566	6081231.75	NA	NA
P22893_peptide2	1196434	2044173.75	735376.9375	521234.5313	645905.125	NA	336268.2188	NA
Q9CQN1_peptide4	1222573.75	1143498.125	695866.9375	884842.5625	1245220.75	1127680.25	726329.5625	708108.5625
Q8CDG3_peptide3	2783615.25	2267713.25	2355107.75	2196085.25	6025308.5	5240845	4782445.5	3804874.75
Q62245_peptide14	2901980	3367699	2689395.25	2805964.5	2994793.25	3567888.75	2414262.25	2572876
Q9R0U0-3_peptide3	NA	NA	NA	NA	NA	NA	NA	NA
P08113_peptide16	7675991.5	7269798	5010191	4314807	7483163.5	6122376	4775950.5	4628312
Q5SVQ0_peptide7	1330942.375	972684.0625	2034794.75	1843902.813	4767718.5	2248744.188	2377067.875	1461516.563
Q80YS6_peptide12	29515423	27188992.63	23202220.31	18980463.56	18483180	24507878	12398923.25	14151771.5
Q52KI8_peptide37	1855306250	1451109888	1048377836	789772410	1135627534	1184014171	902504454.5	771160844
Q6PDG5_peptide17	11264488	7191952.75	3369665.625	705144.2813	6219291.75	6228463.25	1316086.5	372294.5938
Q8R1A4_peptide14	2828825	2853561.5	2072015.375	1626209.375	15923678	18267558	11253860	10197668
Q8K3X4_peptide13	9612284	9661661	7833753.5	7856176.5	13901948	14494467	11283670	9550684
E9Q9R9_peptide6	3241002.5	2674983.625	1602048.625	1388619	1376627.375	1847943.063	1031494.5	798702.9375
Q569Z6_peptide24	62143816	31293647	28810484.94	32465710	35344038.88	41744286	23201947.13	31301761.22
Q60575_peptide3	3559461.5	3072776.75	1561410.125	1147907.625	1336313.5	1735113	1016800	490130.6563
Q924A2_peptide7	5611563	5080580.5	4490444.5	2750849.5	3082090.5	3594857	2394932.5	2195488.5
Q99L45_peptide9	1808720.75	1461290.375	1136463.125	1080426.75	1291450.375	1585819.875	429818.4063	1054675.375
Q60575_peptide4	5000028	6098304	4965392.5	3562288	5193500.5	4850099.5	4132120.25	2969901.5
Q91VM5_peptide2	48213383	53870533	39532408.25	38328110	66282455	60807483.88	48369156.25	39245474.59
Q8VCI5_peptide3	5999379	5425231.5	4048408.25	12600638.75	18241781	21967853	12640392.25	11019375
P35383_peptide1	12424348.5	11155420.5	9306223.25	9083719.75	10559686.63	10887355.25	8203074	6763891
Q8R516_peptide1	25941767.25	23589275.63	18234957.75	14054636.44	21818774.69	20147415.88	13762744.75	12700062.66
Q6PFR5_peptide3	244444587.3	102723161.2	35070863.69	20542864.38	93047647.69	71908296.72	23683616.94	25771953.97
P43274; P15864; P43277_peptide1	1504480.25	1765419.125	2106400.75	1499877.375	2078112.125	1862642.125	1147097.75	1254232.125
Q8R310_peptide8	2010815.625	1612486.625	1759533.5	1674269.75	2126932.25	1729077.875	1222901.375	1315682.375
Q05D44_peptide23	3041362.773	1501229.125	NA	NA	2435757.25	1320357.813	NA	NA
Q9CRD4_peptide2	1432233.5	941235.875	1704280.125	NA	1200482.125	2281779.5	1405982	NA
Q9EQU5-2; Q9EQU5_peptide3	1590412.375	1398542.625	1212251.75	736080	1470726.375	1183673.125	936324.5	847390
Q8BTI8_peptide96	132449728.3	79396031.75	70065666.5	51279061	120496324.3	91225374.69	68115023.94	54192420.06
Q8BHS8_peptide1	NA	246525.1094	NA	144298.1094	177715.5469	348743.7188	118002.6016	288980.9375
P63017_peptide16	461075.2188	1749804.375	731702.875	771926.8125	796589.9375	1411803.313	1524247.25	NA
Q8R4N0_peptide1	1751784.875	1381438.375	1337465.5	1076464.625	1694266.25	1466640.75	1490508.125	1172927.625
Q9JLM8_peptide5	21623627.5	20532733.5	15469092	12015690.25	9461508	12295471	7760202.5	6449163.375
Q91V92_peptide15	1078841.25	988093.625	780684.0625	609970.1875	NA	867475.3125	NA	636839.3125
Q71FD5_peptide6	6674311.25	5542691.25	5316995.5	4684078.75	8482138.25	8791156.25	6729930	5980690
Q05920_peptide36	9217899.5	9600099	8850698	6962060	11191657.5	10910168	7198836.75	5794838.25
Q921L8_peptide1	NA	4893490.75	3932610.375	3001293.625	1669744.25	3432424.75	2929416.25	2062981.188
P25206_peptide11	2819543.25	2376873.5	2440916.5	NA	2074953.625	1671450	1715558.5	1733364.875
P35831_peptide13	6835561	3152898	2629809.25	2808499.5	3776674.5	2948026.25	2920108	2520059.5
Q8K019_peptide16	3234019.25	2073279.625	1930812.125	2306922.5	NA	512065.7188	NA	NA
P19096_peptide56	5903482.5	218851.9063	NA	NA	5110103.5	211485.4219	NA	NA
Q3TQB2_peptide1	6032054	4198656	2810344.25	2424965.25	4783797	3706417.5	2608277.5	2184067.5
Q8C5L3_peptide6	7355941.5	6174526.5	4483061.5	3369367	2846710	4804732	3014304.5	2446285
A2RSJ4_peptide8	38079824	13958270	11072081	7515762.5	11797633	6097682.5	5424436.5	4942543.5
Q99MR1_peptide6	7458383.5	8335330	6231064.5	5085883.125	4487873.406	2799928.25	4120575.25	6117422
P28028; P28028-1_peptide3	199366640	170608320	159660736	131618272	170581760	160104976	129613768	123134920
Q8C1B7_peptide2	1488844.5	1238265.125	1247750.375	1233755.75	1154591.625	1200196.75	755275.3125	745066.875
Q8CJG0_peptide2	4838368.5	5268747	4382321.5	3567484.75	4285470.5	4838138	3292392	2467535.75
P47753_peptide3	1562916.375	1904191.875	1526072.625	1263581.75	1196709.25	1455412.5	912819.3125	581205.6875
Q62261_peptide19	1634571	NA	NA	NA	1494470.125	NA	1010212.25	973537.125
Q99J09_peptide2	12154287	10301927	7459634	10318246	9848480	9061288	6051396.5	8876186
P97868_peptide13	7352831.5	4876666.5	NA	3001224	3249137.25	4254179.5	NA	2410302
Q62504_peptide9	28303090	20442798	13393655	9182016	24141014	18525542	11515191	8764084
P55012_peptide3	4464991.875	4857793.125	1901691.25	1478549.375	2188873.5	3725827.25	2031640.75	2292867.25
Q9QXZ0_peptide16	38172432	29179490	19283674	29503880	28476060	30878220	25662796	19600148
Q9EQU5_peptide1	128313431	119443264	83926138.5	65226687	111645743	101452683	69654129	57659713.5
Q8BH57_peptide3	NA	1212807.25	1062388.25	NA	NA	1109247.125	909324.0625	1018468.563
Q6ZQK5_peptide5	4510934	2301722.25	NA	NA	1034419.625	2397890	NA	NA
Q8QZV7_peptide4	3652368	2891930	1163868.375	1065652.25	1594642.5	2474543.75	1041660.625	647527
Q9EP66_peptide3	869648.25	2001111.75	2296279.5	1315427.375	979292.4375	1312572.375	828522.4375	1237624.75
Q8VCW8_peptide1	2064150.125	1432400.25	1190545.875	1333349.875	1474926.625	1260599.125	952246.25	1149888.25
P80317_peptide1	5578772	NA	NA	NA	NA	NA	NA	438480.4063
Q61207_peptide2	2822661.75	2957778.5	1901046.5	1575434.875	2378878.75	2492176.5	1777455.75	1506559.125
Q8BHZ4_peptide3	6372857.5	4455791.5	276572.9063	NA	NA	NA	739982.125	641097.75
P08003_peptide15	1946019.25	1873413.625	1251351.125	1308407.75	1624556.75	1941658.75	1210577.25	NA
O70405_peptide12	NA	NA	NA	NA	NA	NA	NA	NA
Q8CGC7_peptide6	2056832.625	NA	1885714.375	3322222.25	2134803.25	NA	1554106.5	2529168.5
Q9ERU9_peptide26	NA	NA	NA	NA	NA	NA	NA	NA
Q5SWU9_peptide18	2191349	1679285.125	2473609.5	1091060.875	1763924.5	1931958.125	1292649.25	NA
Q5F2E8_peptide1	15137487.09	12851645	21198638	10359682	16050374	16817942	12496575	10414754
Q9D4H4_peptide6	107923611	65017037	68307389.5	58415979	54810354.5	53614454.5	33802315.75	27463036.88
P46935_peptide9	1349545.25	NA	974985.5625	1066515.5	1533393.25	NA	993810.5625	1115753.375
Q8R149_peptide19	29361263.25	22854037.94	NA	NA	13302126.59	12719336.88	NA	NA
Q8BMS1_peptide14	830980.875	1094766.625	630585.5	646945.3125	888864.8125	1127627.25	NA	559083.0625
Q67FY2_peptide20	68303984	56808068	43528016	33984876	69364440	79186200	49173796	44548059.94
Q8BGU5_peptide6	521760.4688	1194500.25	1034133.813	NA	444803	446414.2813	1394169.625	387410.2813
O35153_peptide2	3374474.75	1766320.125	1207373.125	1822030.375	4780311.125	1920043.75	2104372.875	1351990.125
A2AJI0_peptide8	NA	3615612.75	3007378.25	1682934	2668318.5	NA	NA	NA
Q5DTX6_peptide8	NA	1264177.5	981107.1875	574318	1428813.25	1194400.5	699453.375	578571.625
Q9R1C7_peptide10	1825861.75	3408350.75	2034268.125	2311671.25	1788585.75	2155187	1623773.75	1628433.25
Q9JJF3_peptide1	1069753	1071986.75	647933.8125	1006949.75	8578845	7244730.5	4850265	4289124
Q9DBL1_peptide3	1494195.125	1129927.5	1284782.25	1082399.375	1253180	1844312.125	1203699.625	918213.3125
O70405_peptide13	298144.0195	3680841.25	NA	26054.28125	651275.4375	443984.875	256292.875	151729.5156
O89032_peptide14	8451700.875	8702790	5272799	6719150	13274469	14695970	9799148	7821821.5
Q60575-3_peptide2	14712989	7116445	8782991	4539496.5	18523088	15345141	9710371	7010820
Q99KK9_peptide1	57559080	50719696	40840748	33628460	91522852	43767548	38275173	33605680
Q8CIV2_peptide1	1468346.125	NA	1649360.875	1444459.125	2030043.625	2917031.25	2071039.625	2174498.5
Q8K4G5_peptide7	4828295	4558087.5	3357356	2631659.75	4209674	4183545.25	2243354.25	1869641.25
Q9D0J8_peptide5	4971933	4476781	3426731	2769331.75	4358014.5	3748806.75	2460734	1838701.75
Q8VEM8_peptide1	2562811.5	1934854.375	1971537.125	1412479.625	2538483	2410757.5	1434061.625	1375379.375
Q8CGB6_peptide13	23378604	21505794	17568178	16005657	21975686	18208782	14834667	11746723
Q9DBR7_peptide13	8169862	7961301.5	5656052.5	5691482.5	5582367	5617477	3969932.75	3255406
Q8K1J6_peptide1	570917.75	799609.75	541395.625	534091.25	NA	NA	392519.1875	NA
Q61183_peptide3	3116732.5	2467903.719	3159651.875	1186323.391	9366083	3233170.625	1410980.906	NA
Q9Z0X1_peptide6	NA	2215240.5	NA	NA	NA	2412016.5	NA	NA
Q8R1A4_peptide15	83997941.25	73978141	63126622.69	64525928	70282126.22	71185883	90963939	85028917.25
Q5U464_peptide2	13650098	12489230	9028809	8691314	7888029.5	7204037.5	5321340.5	4027296
P14824_peptide10	1684378.125	1428707.125	1114819.875	907677.375	1285688.375	1593046.75	888894.125	991123.625
Q8CGN5_peptide12	2106642	1929150.375	1510426.5	856524.9375	3019179.75	2909706.25	1799865.75	1258780.875
Q3U3C9_peptide2	1236116.25	1114283	771757.0625	807126.6875	1263391.375	1357755.5	1004781.813	997820.875
Q0PHV7_peptide3	6928941	5343419.5	4672903.5	6875029	2891774.75	3243083.75	2697030.25	NA
O08795_peptide4	3083440.5	2332986.75	2198705.5	1712278.25	2171920	2351075.25	1779352.375	1645437.5
Q80XK6_peptide8	1590536.25	1654866.25	1421623.25	1165512.5	5223156.5	6079158	4098865.5	4087847.25
Q69ZR2_peptide14	3212794.25	2371535.813	1346624.875	784193.875	4378070.625	2842945.438	2147192.563	779257.625
P0DP27_peptide5	1522167.875	1725674.25	1286417.25	1755082.125	1823941.75	2229187.75	1220876.375	1671589.5
